article_id,media,title,description,url,date,year
70,kompas,"Harta Properti Rp 30,5 Miliar Milik Purbaya, Menteri Keuangan Baru","Bentuk harta kekayaan Purbaya yang terbesar yakni properti berupa tanah dan bangunan, dengan total nilai Rp 30,5 miliar",https://www.kompas.com/properti/read/2025/09/08/191000021/harta-properti-rp-30-5-miliar-milik-purbaya-menteri-keuangan-baru-,8 September 2025,2025
71,kompas,"Soal 17+8 Tuntutan Rakyat, Ini Kata Menkeu Purbaya",Menteri Keuangan Purbaya Yudhi Sadewa menanggapi tuntutan rakyat dan aksi protes di Jakarta.,https://money.kompas.com/read/2025/09/08/190252626/soal-178-tuntutan-rakyat-ini-kata-menkeu-purbaya,8 September 2025,2025
72,kompas,"Pemutihan Tunggakan BPJS Masih Dikaji, Menkeu Purbaya Belum Terima Informasi",Menkeu Purbaya mengaku belum tahu soal rencana penghapusan tunggakan BPJS Kesehatan. Pemerintah masih mengkaji skema pendanaannya.,https://money.kompas.com/read/2025/10/10/204621326/pemutihan-tunggakan-bpjs-masih-dikaji-menkeu-purbaya-belum-terima-informasi,10 Oktober 2025,2025
73,kompas,Bocoran Menkeu Purbaya: Bakal Ada Stimulus Ekonomi Baru buat Rakyat,"Menteri Keuangan mengungkapkan akan ada stimulus ekonomi ketiga untuk masyarakat, segera diumumkan!",https://money.kompas.com/read/2025/10/09/050600826/bocoran-menkeu-purbaya-bakal-ada-stimulus-ekonomi-baru-buat-rakyat,9 Oktober 2025,2025
74,kompas,"18 Gubernur ""Geruduk"" Menteri Purbaya, Apa Saja Tuntutannya?","Sebanyak 18 gubernur protes ke Menkeu Purbaya soal pemotongan TKD hingga 70 persen. Mereka menuntut evaluasi, keadilan fiskal, dan dialog ulang.",https://www.kompas.com/kalimantan-timur/read/2025/10/08/113000688/18-gubernur-geruduk-menteri-purbaya-apa-saja-tuntutannya-,8 Oktober 2025,2025
75,kompas,"Polemik Menkeu Purbaya Pangkas TKD 2026, Keterbatasan Fiskal Jadi Alasan",Pemerintah memutuskan untuk memangkas anggaran transfer ke daerah (TKD) dalam Anggaran Pendapatan dan Belanja Negara (APBN) 2026.,https://money.kompas.com/read/2025/10/08/102224626/polemik-menkeu-purbaya-pangkas-tkd-2026-keterbatasan-fiskal-jadi-alasan,8 Oktober 2025,2025
76,kompas,Purbaya Restui Pembangunan Gedung Bank Jakarta di SCBD Tanpa APBN,Proyek pembangunan ini menggunakan dana internal Bank Jakarta (Bank BUMD DKI) sehingga tidak menambah beban pada APBN.,https://www.kompas.com/properti/read/2025/10/07/140000921/purbaya-restui-pembangunan-gedung-bank-jakarta-di-scbd-tanpa-apbn,7 Oktober 2025,2025
77,kompas,Menkeu Purbaya Akan Suntik Puluhan Triliun ke Bank Jakarta,Menteri Keuangan Purbaya Yudhi Sadewa bakal menyuntik dana Rp 10-20 triliun ke Bank Jakarta agar dapat dimanfaatkan oleh UMKM.,https://megapolitan.kompas.com/read/2025/10/07/12311301/menkeu-purbaya-akan-suntik-puluhan-triliun-ke-bank-jakarta,7 Oktober 2025,2025
78,kompas,"Menkeu Purbaya Sambangi Balai Kota, Diacungi Jempol oleh Pramono",Menkeu Purbaya temui Pramono bahas soal proposal yang diajukan oleh Pemprov DKI Jakarta.,https://megapolitan.kompas.com/read/2025/10/07/08365771/menkeu-purbaya-sambangi-balai-kota-diacungi-jempol-oleh-pramono,7 Oktober 2025,2025
79,kompas,Kemenperin Sambut Baik Menkeu Purbaya Tak Naikkan Cukai Rokok 2026,"Menteri Keuangan Purbaya Yudhi Sadewa memastikan cukai rokok tidak naik 2026, dukung pemulihan industri rokok.",https://money.kompas.com/read/2025/09/29/201100426/kemenperin-sambut-baik-menkeu-purbaya-tak-naikkan-cukai-rokok-2026,29 September 2025,2025
80,kompas,"Tunggu Perekonomian Pulih, Menkeu Purbaya Tunda Implementasi Pajak Toko Online","Kemenkeu menunda pengimplementasian kebijakan pajak penghasilan (PPh) Pasal 22 sebesar 0,5 persen bagi pedagang online di e-commerce.",https://money.kompas.com/read/2025/09/27/083200726/tunggu-perekonomian-pulih-menkeu-purbaya-tunda-implementasi-pajak-toko-online,27 September 2025,2025
81,kompas,"Purbaya Teken Aturan Bunga KUR Perumahan, Berikut Ketentuannya",Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa telah resmi menerbitkan aturan tentang bunga KUR Perumahan yang disubsidi oleh pemerintah,https://www.kompas.com/properti/read/2025/09/25/155750321/purbaya-teken-aturan-bunga-kur-perumahan-berikut-ketentuannya,25 September 2025,2025
82,kompas,Purbaya Pastikan Duit Negara untuk IKN Tetap Mengalir,"Meskipun besaran pasti anggaran belum dirinci, pernyataan ini memberikan kepastian bagi kelanjutan proyek.",https://ikn.kompas.com/read/2025/09/24/091803387/purbaya-pastikan-duit-negara-untuk-ikn-tetap-mengalir,24 September 2025,2025
83,kompas,Gaya Koboi Menkeu Purbaya Diyakini Bisa Longgarkan Pengetatan Pasar,"Ketua Banggar DPR RI, Said, yakin gaya koboi Menkeu Purbaya dapat longgarkan kebijakan uang ketat dan dorong pertumbuhan ekonomi.",https://nasional.kompas.com/read/2025/09/23/12200311/gaya-koboi-menkeu-purbaya-diyakini-bisa-longgarkan-pengetatan-pasar,23 September 2025,2025
84,kompas,"Profil Anggito Abimanyu, Wamenkeu yang Kini Pimpin LPS Gantikan Purbaya",Anggito Abimanyu resmi terpilih sebagai Ketua Dewan Komisioner Lembaga Penjamin Simpanan (LPS) periode 2025-2030.,https://www.kompas.com/jawa-barat/read/2025/09/23/051500688/profil-anggito-abimanyu-wamenkeu-yang-kini-pimpin-lps-gantikan,23 September 2025,2025
85,kompas,Purbaya Sebut Belum Saatnya Mendirikan Badan Penerimaan Negara,"Menteri Keuangan Purbaya Yudhi Sadewa menegaskan bahwa pembentukan BPN belum diperlukan saat ini, fokus pada optimalisasi sistem yang ada.",https://money.kompas.com/read/2025/09/22/200400726/purbaya-sebut-belum-saatnya-mendirikan-badan-penerimaan-negara,22 September 2025,2025
86,kompas,"Tolak Tax Amnesty Berlanjut, Menkeu Purbaya: Nanti Semuanya Melanggar",Menteri Keuangan Purbaya Yudhi Sadewa menolak program pengampunan pajak (tax amnesty) diberlakukan kembali.,https://money.kompas.com/read/2025/09/19/162814426/tolak-tax-amnesty-berlanjut-menkeu-purbaya-nanti-semuanya-melanggar,19 September 2025,2025
87,kompas,Menkeu Purbaya: Perubahan Anggaran di RAPBN 2026 Mungkin Terjadi,Presiden Prabowo Subianto terima laporan APBN 2026 dari Menkeu Purbaya di Istana Merdeka.,https://nasional.kompas.com/read/2025/09/10/21174921/menkeu-purbaya-perubahan-anggaran-di-rapbn-2026-mungkin-terjadi,10 September 2025,2025
88,kompas,Menkeu Purbaya Ungkap Penyebab Demo karena Kesalahan Kebijakan Ekonomi,Menteri Keuangan Purbaya Yudhi Sadewa ungkap akar masalah aksi unjuk rasa besar-besaran di Indonesia. Simak penjelasannya!,https://money.kompas.com/read/2025/09/10/190821426/menkeu-purbaya-ungkap-penyebab-demo-karena-kesalahan-kebijakan-ekonomi,10 September 2025,2025
89,kompas,DPR: Menkeu Purbaya Harus Prioritaskan Stabilisasi Harga dan Reformasi Pajak,Purbaya memiliki tugas berat untuk segera merespons dan menjawab keresahan publik yang mengemuka dalam aksi demonstrasi beberapa minggu terakhir.,https://money.kompas.com/read/2025/09/10/131525926/dpr-menkeu-purbaya-harus-prioritaskan-stabilisasi-harga-dan-reformasi-pajak,10 September 2025,2025
90,kompas,"Purbaya Dilantik Jadi Menkeu, Luhut: Orang Baik dan Pengalaman Bagus",Luhut Binsar Pandjaitan menilai Purbaya Yudhi Sadewa sebagai Menteri Keuangan yang baik dan berpengalaman. Simak pernyataan Luhut.,https://nasional.kompas.com/read/2025/09/09/15082641/purbaya-dilantik-jadi-menkeu-luhut-orang-baik-dan-pengalaman-bagus,9 September 2025,2025
91,kompas,"""Di Mana Ada Luhut, di Situ Ada Purbaya""",Fakta menarik Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa adalah sosok orang kepercayaan Luhut Binsar Pandjaitan sejak tahun 2014.,https://money.kompas.com/read/2025/09/09/092247926/di-mana-ada-luhut-di-situ-ada-purbaya,9 September 2025,2025
92,kompas,Menkeu Purbaya Janjikan Ekonomi Bisa Cerah Lagi dalam 3 Bulan,Menteri Keuangan Purbaya Yudhi Sadewa optimistis ekonomi Indonesia akan membaik dalam waktu singkat.,https://money.kompas.com/read/2025/09/09/080141726/menkeu-purbaya-janjikan-ekonomi-bisa-cerah-lagi-dalam-3-bulan,9 September 2025,2025
93,kompas,"Bantah MBG Buang-buang Anggaran, Menkeu Purbaya: Itu Pemerataan Pembangunan...","Menkeu Purbaya bilang, MBG bisa menciptakan stabilitas nasional yang dinamis.",https://money.kompas.com/read/2025/10/10/050911526/bantah-mbg-buang-buang-anggaran-menkeu-purbaya-itu-pemerataan-pembangunan,10 Oktober 2025,2025
94,kompas,Menkeu Purbaya Beberkan Penyebab Keyakinan Konsumen RI Turun,Menteri Keuangan Purbaya Yudhi Sadewa menilai penurunan indeks kepercayaan konsumen (IKK) pada September 2025 terjadi karena perlambatan ekonomi.,https://money.kompas.com/read/2025/10/09/142058426/menkeu-purbaya-beberkan-penyebab-keyakinan-konsumen-ri-turun,9 Oktober 2025,2025
95,kompas,5 Gebrakan Menkeu Purbaya dalam Satu Bulan Pertama Masa Jabatan,"Hari ini, Rabu (8/10/2025), tepat satu bulan masa jabatan Purbaya Yudhi Sadewa sebagai Menteri Keuangan. Berikut sejumlah gebrakan yang dilakukan.",https://www.kompas.com/tren/read/2025/10/08/190000765/5-gebrakan-menkeu-purbaya-dalam-satu-bulan-pertama-masa-jabatan,8 Oktober 2025,2025
96,kompas,"Alasan 18 Gubernur ""Geruduk"" Menkeu Purbaya di Kantornya","Sejumlah gubernur dari berbagai provinsi menemui Menteri Keuangan Purbaya Yudhi Sadewa di kantornya, Jakarta, pada Selasa. Apa tujuannya?",https://www.kompas.com/tren/read/2025/10/08/081500565/alasan-18-gubernur-geruduk-menkeu-purbaya-di-kantornya,8 Oktober 2025,2025
97,kompas,Purbaya Dukung Pendanaan Kreatif lewat Jakarta Collaboration Fund,Pemprov DKI ajukan izin pembentukan Jakarta Collaboration Fund untuk menambah pendapatan daerah dan kurangi ketergantungan pada APBD.,https://money.kompas.com/read/2025/10/07/132511026/purbaya-dukung-pendanaan-kreatif-lewat-jakarta-collaboration-fund,7 Oktober 2025,2025
98,kompas,Luhut Minta Menkeu Purbaya Tak Tarik Anggaran BGN,Kepala Dewan Ekonomi Nasional (DEN) Luhut Binsar Pandjaitan meminta Menteri Keuangan Purbaya Yudhi Sadewa tidak menarik anggaran BGN.,https://money.kompas.com/read/2025/10/05/123200726/luhut-minta-menkeu-purbaya-tak-tarik-anggaran-bgn,5 Oktober 2025,2025
99,kompas,Purbaya Bantah Pemerintah Perintahkan Kenaikan Bunga Deposito Valas,Menteri Keuangan Purbaya Yudhi Sadewa menegaskan pemerintah tidak pernah meminta bank-bank Himbara menaikkan bunga deposito valuta asing.,https://money.kompas.com/read/2025/09/26/164554526/purbaya-bantah-pemerintah-perintahkan-kenaikan-bunga-deposito-valas,26 September 2025,2025
100,kompas,"Gantikan Purbaya, Wamenkeu Anggito Resmi Jadi Bos LPS","Penunjukkan Wamenkeu Anggito sebagai ""bos"" baru LPS dilakukan setelah Fit and Proper Test di ruang rapat DPR Parlemen, Senin (22/9/2025).",https://money.kompas.com/read/2025/09/22/223622526/gantikan-purbaya-wamenkeu-anggito-resmi-jadi-bos-lps,22 September 2025,2025
101,kompas,"Purbaya: Modal Asing Mulai Masuk Lagi, Optimisme Ekonomi Menguat",Menteri Keuangan Purbaya Yudhi Sadewa optimistis perekonomian Indonesia terus menguat seiring membaiknya aliran modal asing ke pasar keuangan domestik,https://money.kompas.com/read/2025/09/22/172845426/purbaya-modal-asing-mulai-masuk-lagi-optimisme-ekonomi-menguat,22 September 2025,2025
102,kompas,Menkeu Purbaya Tegaskan Tak Ada Manipulasi Data Pertumbuhan Ekonomi,Menteri Keuangan Purbaya Yudhi menegaskan tidak ada manipulasi dalam data pertumbuhan ekonomi kuartal II 2025.,https://money.kompas.com/read/2025/09/22/170251326/menkeu-purbaya-tegaskan-tak-ada-manipulasi-data-pertumbuhan-ekonomi,22 September 2025,2025
103,kompas,Menkeu Purbaya Kaget Tarif Cukai Rokok Capai 57 Persen,Menteri Keuangan Purbaya Yudhi Sadewa mengaku kaget mendengar tarif cukai hasil tembakau atau rokok yang saat ini rata-rata mencapai 57 persen,https://money.kompas.com/read/2025/09/20/230229226/menkeu-purbaya-kaget-tarif-cukai-rokok-capai-57-persen,20 September 2025,2025
104,kompas,"Soal Gugatan Tutut Soeharto, Menkeu Purbaya: Sudah Dicabut",Purbaya mengeklaim gugatan tersebut kini telah dicabut dan keduanya telah berdamai dengan saling berkirim salam.,https://money.kompas.com/read/2025/09/18/162051126/soal-gugatan-tutut-soeharto-menkeu-purbaya-sudah-dicabut,18 September 2025,2025
105,kompas,Intip Gaji Menkeu Purbaya yang Nyaris Sentuh Tiga Digit,Berapa gaji Menteri Keuangan yang disebut Purbaya Yudhi Sadewa lebih rendah dibandingkan saat dirinya memimpin LPS?,https://money.kompas.com/read/2025/09/14/170322226/intip-gaji-menkeu-purbaya-yang-nyaris-sentuh-tiga-digit,14 September 2025,2025
106,kompas,Kompleksitas Masalah MBG dan Laporan ABS Bawahan Menkeu Purbaya,Terheranlah Menkeu Purbaya mendengar laporan Monev bawahannya bahwa MBG berjalan baik-baik saja. Sementara kenyataannya banyak masalah.,https://money.kompas.com/read/2025/09/14/080332326/kompleksitas-masalah-mbg-dan-laporan-abs-bawahan-menkeu-purbaya,14 September 2025,2025
107,kompas,"FILONOMICS: Prabowo Pilih Purbaya, Bayang-bayang Sri Mulyani Sirna?",Penunjukan Purbaya menggantikan Sri Mulyani merupakan pertaruhan Prabowo.,https://money.kompas.com/read/2025/09/12/195135626/filonomics-prabowo-pilih-purbaya-bayang-bayang-sri-mulyani-sirna,12 September 2025,2025
108,kompas,"Purbaya Kaget Gaji Menkeu Lebih Rendah dari LPS, Berapa Besarannya?",Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa secara terbuka membandingkan gaji yang ia terima saat ini dengan gajinya ketika menjabat Ketua LPS.,https://www.kompas.com/jawa-barat/read/2025/09/12/135000188/purbaya-kaget-gaji-menkeu-lebih-rendah-dari-lps-berapa-besarannya-,12 September 2025,2025
109,kompas,Alasan Menkeu Purbaya Buka Opsi Tambah Anggaran TKD Tahun Depan,Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa membuka peluang kenaikan anggaran transfer ke daerah (TKD) untuk tahun depan.,https://money.kompas.com/read/2025/09/12/113000026/alasan-menkeu-purbaya-buka-opsi-tambah-anggaran-tkd-tahun-depan,12 September 2025,2025
110,kompas,"Atasi Ketimpangan, Menkeu Purbaya Didesak Bereskan Masalah Perpajakan","FPBI menilai, pemerintah Indonesia belum menyelesaikan masalah mendasar perpajakan.",https://lestari.kompas.com/read/2025/09/11/111300186/atasi-ketimpangan-menkeu-purbaya-didesak-bereskan-masalah-perpajakan,11 September 2025,2025
111,kompas,Menkeu Purbaya Janji Tak Bikin Kebijakan Fiskal yang Aneh-aneh,Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menegaskan bahwa dirinya tidak akan mengeluarkan kebijakan fiskal yang berisiko menimbulkan gejolak.,https://money.kompas.com/read/2025/09/09/195003826/menkeu-purbaya-janji-tak-bikin-kebijakan-fiskal-yang-aneh-aneh,9 September 2025,2025
112,kompas,Pengamat Sebut Komunikasi Publik Menkeu Purbaya Buruk dan Arogan,Pengamat komunikasi politik menilai cara komunikasi publik Menkeu Purbaya Yudhi Sadewa buruk dan perlu dikoreksi.,https://www.kompas.com/tren/read/2025/09/09/134500165/pengamat-sebut-komunikasi-publik-menkeu-purbaya-buruk-dan-arogan,9 September 2025,2025
113,kompas,"Soal Badan Penerimaan Negara, Menkeu Purbaya: Kayaknya Suka-suka Saya...",Menteri Keuangan Purbaya Yudhi Sadewa ungkapkan belum ada instruksi pembentukan BPN dari Presiden Prabowo Subianto.,https://money.kompas.com/read/2025/09/08/215535026/soal-badan-penerimaan-negara-menkeu-purbaya-kayaknya-suka-suka-saya,8 September 2025,2025
114,kompas,"Menkeu Purbaya Minta Saham Gorengan Ditertibkan, Ini Respons Bos BEI","Direktur Utama BEI Iman Rachman mengatakan, langkah yang dilakukan adalah memperkuat aturan yang sudah ada.",https://money.kompas.com/read/2025/10/10/144200926/menkeu-purbaya-minta-saham-gorengan-ditertibkan-ini-respons-bos-bei,10 Oktober 2025,2025
115,kompas,Transformasi Manufaktur Jadi Sorotan Purbaya di Prasasti Luncheon Talk,Menkeu Purbaya menegaskan transformasi manufaktur dan iklim investasi menjadi kunci Indonesia menuju negara maju.,https://money.kompas.com/read/2025/10/10/104049026/transformasi-manufaktur-jadi-sorotan-purbaya-di-prasasti-luncheon-talk,10 Oktober 2025,2025
116,kompas,Analisis Dampak Demonstrasi Bikin Purbaya Sukses Ditunjuk Prabowo Jadi Menkeu,"Berdasarkan perhitungan Purbaya, jika aksi demonstrasi meluas dan tidak ada perbaikan kebijakan maka Februari 2026 bisa terjadi pergantian kekuasaan.",https://money.kompas.com/read/2025/10/10/075440126/analisis-dampak-demonstrasi-bikin-purbaya-sukses-ditunjuk-prabowo-jadi-menkeu,10 Oktober 2025,2025
117,kompas,Misbakhun: Pemangkasan TKD di APBN 2026 Bukan Desain Purbaya,Negosiasi tarif impor Indonesia-AS kembali berjalan usai jeda akibat shutdown pemerintah AS.,https://money.kompas.com/read/2025/10/09/170554226/misbakhun-pemangkasan-tkd-di-apbn-2026-bukan-desain-purbaya,9 Oktober 2025,2025
118,kompas,"Menkeu Purbaya Minta BEI Tertibkan Praktik Saham ""Gorengan”",Menteri Keuangan Purbaya Yudhi Sadewa minta BEI tertibkan saham gorengan untuk lindungi investor kecil.,https://money.kompas.com/read/2025/10/09/120434026/menkeu-purbaya-minta-bei-tertibkan-praktik-saham-gorengan,9 Oktober 2025,2025
119,kompas,Menkeu Purbaya soal Insentif Penarikan Dollar WNI: Masih Dihitung,Menteri Keuangan Purbaya Yudhi Sadewa ungkap rencana insentif untuk tarik dollar WNI dari luar negeri.,https://money.kompas.com/read/2025/10/09/080300126/menkeu-purbaya-soal-insentif-penarikan-dollar-wni-masih-dihitung,9 Oktober 2025,2025
120,kompas,Gaya Koboi Menteri Purbaya: Antara Autentisitas dan Branding Politik,"Meski potensial jadi kekuatan politik, gaya koboi adalah pisau bermata dua: keberanian dan keaslian atau risiko salah tafsir di ruang digital.",https://money.kompas.com/read/2025/10/08/142346726/gaya-koboi-menteri-purbaya-antara-autentisitas-dan-branding-politik,8 Oktober 2025,2025
121,kompas,"Purbaya Janji Bakal Rayu Prabowo Naikkan TKD, Asalkan..",Purbaya Yudhi Sadewa berjanji akan menambah lagi anggaran transfer ke daerah (TKD) dalam Anggaran Pendapatan dan Belanja Negara (APBN) 2026.,https://money.kompas.com/read/2025/10/02/204118526/purbaya-janji-bakal-rayu-prabowo-naikkan-tkd-asalkan,2 Oktober 2025,2025
122,kompas,"Alasan Anggaran TKD 2026 Dipangkas, Purbaya: Banyak Penyelewengan","Menkeu Purbaya mengatakan, pemerintah pusat mengurangi anggaran TKD 2026 karena menemukan banyak penyelewengan penggunaan anggaran TKD oleh pemerintah",https://money.kompas.com/read/2025/10/02/193000626/alasan-anggaran-tkd-2026-dipangkas-purbaya--banyak-penyelewengan,2 Oktober 2025,2025
123,kompas,Menkeu Purbaya Dukung Keberlanjutan IKN Lewat 3 Pilar Pendanaan,Hal yang paling disoroti dan mendapatkan dukungan penuh dari Purbaya adalah penegasan strategi pembiayaan IKN yang bersifat multi-skema.,https://ikn.kompas.com/read/2025/10/02/070000387/menkeu-purbaya-dukung-keberlanjutan-ikn-lewat-3-pilar-pendanaan,2 Oktober 2025,2025
124,kompas,Kiai Jatim Dukung Menkeu Purbaya Berantas Rokok Ilegal,Gus Maksum menekankan pentingnya menertibkan cukai tembakau untuk melindungi masyarakat dan UMKM.,https://surabaya.kompas.com/read/2025/10/01/111353878/kiai-jatim-dukung-menkeu-purbaya-berantas-rokok-ilegal,1 Oktober 2025,2025
125,kompas,FILONOMICS: Akankah Gebrakan Purbaya Bikin Tembok Kredit Mahal Runtuh?,Menkeu Purbaya dobrak kredit mahal bank yang jadi keluhan masyarakat.,https://money.kompas.com/read/2025/09/27/080652426/filonomics-akankah-gebrakan-purbaya-bikin-tembok-kredit-mahal-runtuh,27 September 2025,2025
126,kompas,"Purbaya ke Hotman Paris: Sabar, Bunga Deposito Turun demi Ekonomi",Menteri Keuangan Purbaya Yudhi Sadewa meminta Hotman Paris dan deposan besar lainnya bersabar menghadapi penurunan bunga deposito bank.,https://money.kompas.com/read/2025/09/26/193945926/purbaya-ke-hotman-paris-sabar-bunga-deposito-turun-demi-ekonomi,26 September 2025,2025
127,kompas,Menkeu Purbaya Ingin Dana Mengendap di BI Dialihkan Jadi Bansos,Menteri Keuangan Purbaya Yudhi Sadewa menegaskan dana pemerintah tidak akan lagi dibiarkan mengendap di Bank Indonesia (BI).,https://money.kompas.com/read/2025/09/24/125807326/menkeu-purbaya-ingin-dana-mengendap-di-bi-dialihkan-jadi-bansos,24 September 2025,2025
128,kompas,Beban Purbaya: Mengejar Pajak Rp 60 Triliun di Tikungan Akhir,"Selisih penerimaan pajak dengan target masih Rp 121,4 triliun. Meteri Purbaya memilih jalan paling realistis: mengejar 200 penunggak pajak terbesar.",https://money.kompas.com/read/2025/09/24/063000026/beban-purbaya--mengejar-pajak-rp-60-triliun-di-tikungan-akhir,24 September 2025,2025
129,kompas,Jawaban Santai Menkeu Purbaya soal Wacana Kenaikan Gaji ASN,Menteri Keuangan Purbaya Yudhi Sadewa menanggapi santai soal wacana kenaikan gaji ASN dalam Perpres Nomor 79 Tahun 2025.,https://money.kompas.com/read/2025/09/22/214505026/jawaban-santai-menkeu-purbaya-soal-wacana-kenaikan-gaji-asn,22 September 2025,2025
130,kompas,"Menkeu Purbaya Tolak Tax Amnesty, Bagaimana Nasib Wajib Pajak?",Menteri Keuangan Purbaya Yudhi Sadewa secara tegas menyatakan penolakannya terhadap program tax amnesty berlanjut,https://money.kompas.com/read/2025/09/22/104530226/menkeu-purbaya-tolak-tax-amnesty-bagaimana-nasib-wajib-pajak,22 September 2025,2025
