media,title,description,url,date,year
detik,Mendagri Ingatkan Pemda Realisasikan Pendapatan & Belanja Sesuai Target,Mendagri Tito Karnavian ingatkan Pemda untuk realisasikan APBD sesuai target guna mendukung pertumbuhan ekonomi. Sektor swasta juga perlu digerakkan.,https://news.detik.com/berita/d-8125218/mendagri-ingatkan-pemda-realisasikan-pendapatan-belanja-sesuai-target,"Senin, 22 Sep 2025 21:00 WIB",2025
detik,"SEA Games 2 Bulan Lagi, Anggaran Tersedia Baru Rp 10 Miliar",Indonesia tengah dikejar waktu menyusul SEA Games 2025 yang akan dimulai dua bulan lagi. Anggaran yang tersedia saat ini baru Rp 10 miliar.,https://sport.detik.com/sport-lain/d-8124522/sea-games-2-bulan-lagi-anggaran-tersedia-baru-rp-10-miliar,"Senin, 22 Sep 2025 16:30 WIB",2025
detik,"BSI Kebagian Rp 10 T dari Rp 200 T, Janji Guyur Pembiayaan ke Sektor Ini",PT Bank Syariah Indonesia (BSI) menerima Rp 10 triliun dari dana negara Rp 200 triliun. Dana ini diharapkan dapat mendukung pertumbuhan ekonomi dan sektor riil.,https://finance.detik.com/moneter/d-8124552/bsi-kebagian-rp-10-t-dari-rp-200-t-janji-guyur-pembiayaan-ke-sektor-ini,"Senin, 22 Sep 2025 15:38 WIB",2025
detik,Bank Swasta Respons Guyuran Dana Rp 200 T ke Himbara,Langkah ini dinilai menjadi katalis positif juga bagi bank swasta.,https://finance.detik.com/moneter/d-8120696/bank-swasta-respons-guyuran-dana-rp-200-t-ke-himbara,"Jumat, 19 Sep 2025 21:30 WIB",2025
detik,Anggito Jadi Bos LPS: Saya Kembalikan Jabatan Wamenkeu ke Presiden,Anggito Abimanyu telah resmi menjadi Ketua Dewan Komisioner Lembaga Penjamin Simpanan (LPS) periode 2025-2030.,https://finance.detik.com/berita-ekonomi-bisnis/d-8125979/anggito-jadi-bos-lps-saya-kembalikan-jabatan-wamenkeu-ke-presiden,"Selasa, 23 Sep 2025 13:28 WIB",2025
detik,"Bos Baru LPS Anggito Abimanyu Punya Aset Properti Rp 18 M, Ini Daftarnya",Komisi XI DPR RI menetapkan Anggito Abimanyu sebagai Ketua Dewan Komisioner LPS 2025-2030. Segini harta kekayaannya.,https://www.detik.com/properti/berita/d-8126009/bos-baru-lps-anggito-abimanyu-punya-aset-properti-rp-18-m-ini-daftarnya,"Selasa, 23 Sep 2025 13:34 WIB",2025
detik,Membaca Arah Gerak Pemerintah Usai Reshuffle,Apakah pergantian sejumlah menteri ini cukup memuaskan publik? Bagaimana sebenarnya arah kebijakan yang akan dijalankan oleh Prabowo?,https://news.detik.com/berita/d-8105261/membaca-arah-gerak-pemerintah-usai-reshuffle,"Rabu, 10 Sep 2025 14:45 WIB",2025
detik,"Sri Mulyani Penggemar Berat Kopi, Sering ke Kafe hingga Jajan Kopi di Pasar","Dikenal sebagai seorang menteri yang suka ngopi, Sri Mulyani punya segudang momen saat berburu kopi kesukaannya. Begini momennya yang mencuri perhatian.",https://food.detik.com/info-kuliner/d-8103521/sri-mulyani-penggemar-berat-kopi-sering-ke-kafe-hingga-jajan-kopi-di-pasar,"Rabu, 10 Sep 2025 07:00 WIB",2025
detik,Terjawab Sudah Siapa Pengganti Sementara BG di Kursi Menko Polkam,Prabowo telah menunjuk pengganti sementara BG di jabatan Menko Polkam. Prabowo menunjuk Menhan Sjafrie Sjamsoeddin sebagai Menko Polkam ad interim.,https://news.detik.com/berita/d-8104395/terjawab-sudah-siapa-pengganti-sementara-bg-di-kursi-menko-polkam,"Rabu, 10 Sep 2025 06:01 WIB",2025
detik,Cerita Budi Arie Sempat Rapat di DPR Baru Dikabari Kena Reshuffle,Budi Arie Setiadi resmi serah terima jabatan Menteri Koperasi ke Ferry Joko Juliantono. Budi baru dikabari dirinya kena reshuffle usai rapat di DPR,https://news.detik.com/berita/d-8104198/cerita-budi-arie-sempat-rapat-di-dpr-baru-dikabari-kena-reshuffle,"Selasa, 09 Sep 2025 21:25 WIB",2025
detik,'Emotional Healing' di Kebaya Terakhir Sri Mulyani Sebagai Menteri Keuangan,Sri Mulyani mengucapkan selamat tinggal sebagai Menteri Keuangan dengan busana kebaya rose gold yang elegan. Momen emosional ini menandai akhir masa jabatannya.,https://wolipop.detik.com/fashion-news/d-8104067/emotional-healing-di-kebaya-terakhir-sri-mulyani-sebagai-menteri-keuangan,"Selasa, 09 Sep 2025 19:48 WIB",2025
detik,"Kurs Rupiah Hari Ini 9 September 2025 Melemah, Ini Nilai Tukar 1 Dolar ke Rupiah",Terdapat perubahan kurs rupiah hari ini 9 September 2-25. Perubahan ini dilihat sebagai respons pergantian Menteri Keuangan usai reshuffle kabinet. Cek Infonya!,https://www.detik.com/jateng/bisnis/d-8102923/kurs-rupiah-hari-ini-9-september-2025-melemah-ini-nilai-tukar-1-dolar-ke-rupiah,"Selasa, 09 Sep 2025 12:09 WIB",2025
detik,Prabowo Reshuffle Kabinet: Budi Arie hingga Sri Mulyani Diganti,"Presiden Prabowo Subianto akan melantik menteri baru, termasuk Menteri Keuangan pengganti Sri Mulyani, dalam reshuffle kabinet sore ini.",https://www.detik.com/jatim/berita/d-8101602/prabowo-reshuffle-kabinet-budi-arie-hingga-sri-mulyani-diganti,"Senin, 08 Sep 2025 15:47 WIB",2025
detik,"Hadiri Pameran Seni SBY, Fadli Zon Sebut Seni sebagai Ekspresi Perdamaian",Menbud Fadli Zon membuka pameran 'Art for Peace and Better Future' di Jakarta. Pameran ini menekankan seni sebagai kekuatan penyatu untuk perdamaian global.,https://news.detik.com/berita/d-8099748/hadiri-pameran-seni-sby-fadli-zon-sebut-seni-sebagai-ekspresi-perdamaian,"Minggu, 07 Sep 2025 10:20 WIB",2025
detik,"Banggar DPR Pastikan RAPBN 2026 Transparan, Beber Rincian Tambahan Rp 50,3 T","Ketua Banggar DPR RI Said Abdullah menjelaskan tambahan belanja negara Rp 50,3 triliun pada RAPBN 2026 yang akan dibawa ke paripurna mendatang.",https://news.detik.com/berita/d-8118766/banggar-dpr-pastikan-rapbn-2026-transparan-beber-rincian-tambahan-rp-50-3-t,"Kamis, 18 Sep 2025 16:58 WIB",2025
detik,"Banggar DPR-Menkeu Sepakati RAPBN 2026, Belanja Negara Rp 3.842,7 T",Banggar DPR dan Menkeu Purbaya menggelar rapat kerja pengambilan keputusan Rancangan Undang-Undang tentang Anggaran Pendapatan dan Belanja Negara 2026.,https://news.detik.com/berita/d-8118493/banggar-dpr-menkeu-sepakati-rapbn-2026-belanja-negara-rp-3-842-7-t,"Kamis, 18 Sep 2025 15:10 WIB",2025
detik,"Menkeu Guyur Himbara Rp 200 T, Ketua Banggar DPR: No Issue!",Menteri Keuangan Purbaya Yudhi Sadewa mengucurkan Rp 200 triliun ke Himbara. DPR menilai keputusan ini sah dan mendukung peningkatan produktivitas ekonomi.,https://news.detik.com/berita/d-8118107/menkeu-guyur-himbara-rp-200-t-ketua-banggar-dpr-no-issue,"Kamis, 18 Sep 2025 12:25 WIB",2025
detik,"Menteri-menteri Prabowo Kumpul di Kantor Airlangga, Bahas Apa?",Sejumlah Menteri Kabinet Merah Putih menghadiri Rapat Koordinator (Rakor) bersama Menteri Koordinator Bidang Perekonomian Airlangga Hartarto.,https://finance.detik.com/berita-ekonomi-bisnis/d-8123906/menteri-menteri-prabowo-kumpul-di-kantor-airlangga-bahas-apa,"Senin, 22 Sep 2025 10:52 WIB",2025
detik,Daftar Lengkap Menteri Kabinet Prabowo Terbaru 2025 Setelah 3 Kali Reshuffle,Presiden Prabowo Subianto telah melakukan tiga reshuffle kabinet sejak Oktober 2024. Simak susunan terbaru dan perubahan penting dalam kabinetnya.,https://www.detik.com/jabar/jabar-gaskeun/d-8123641/daftar-lengkap-menteri-kabinet-prabowo-terbaru-2025-setelah-3-kali-reshuffle,"Senin, 22 Sep 2025 07:49 WIB",2025
detik,Purbaya Bakal Kirim Orang buat bantu Kementerian yang Belanjanya Seret,Menteri Keuangan Purbaya Yudhi Sadewa akan mengirimkan orang untuk membantu kementerian dan lembaga (K/L) yang terkendala dalam mengelola anggaran.,https://finance.detik.com/berita-ekonomi-bisnis/d-8107690/purbaya-bakal-kirim-orang-buat-bantu-kementerian-yang-belanjanya-seret,"Kamis, 11 Sep 2025 19:45 WIB",2025
detik,Bos BI Buka Suara soal Pemerintah Tarik Rp 200 T untuk Diguyur ke Bank,Pemerintah menarik Rp 200 triliun dari Bank Indonesia untuk memperkuat likuiditas perbankan.,https://finance.detik.com/moneter/d-8117018/bos-bi-buka-suara-soal-pemerintah-tarik-rp-200-t-untuk-diguyur-ke-bank,"Rabu, 17 Sep 2025 17:19 WIB",2025
detik,"PPPK Bisa Diperbantukan di Kopdes, Pinjaman Rp 3 M Cair Pekan Depan",Menteri Zulkifli Hasan umumkan penempatan PPPK di koperasi merah putih dan pinjaman hingga Rp 3 miliar. Aturan tinggal menunggu tanda tangan Mendagri.,https://www.detik.com/sumut/bisnis/d-8119042/pppk-bisa-diperbantukan-di-kopdes-pinjaman-rp-3-m-cair-pekan-depan,"Kamis, 18 Sep 2025 19:25 WIB",2025
detik,"Kopdes Bisa Pinjam hingga Rp 3 M, Sumbernya dari Dana Rp 200 T",Koperasi Desa/Kelurahan (Kopdeskel) Merah Putih dapat mengajukan plafon pinjaman hingga Rp 3 miliar ke Himbara.,https://finance.detik.com/moneter/d-8119018/kopdes-bisa-pinjam-hingga-rp-3-m-sumbernya-dari-dana-rp-200-t,"Kamis, 18 Sep 2025 20:15 WIB",2025
detik,"Anindya Bakrie soal 5 Bank Diguyur Rp 200 T: Bagus, Tinggal Penyerapannya","Ketua Umum KADIN Indonesia Anindya Bakrie buka suara soal penempatan dana pemerintah Rp 200 triliun, dari Bank Indonesia ke 5 bank BUMN.",https://finance.detik.com/moneter/d-8115498/anindya-bakrie-soal-5-bank-diguyur-rp-200-t-bagus-tinggal-penyerapannya,"Selasa, 16 Sep 2025 21:30 WIB",2025
detik,Reshuffle yang Bikin Pucat,"Presiden Prabowo Subianto melakukan reshuffle kabinet kemarin. Tak ada angin tak ada hujan, bak petir di siang bolong yang menyambar beberapa menteri.",https://news.detik.com/berita/d-8102586/reshuffle-yang-bikin-pucat,"Selasa, 09 Sep 2025 08:41 WIB",2025
detik,"Tax Amnesty Adalah? Ini Pengertian, Penerima, Tarif, hingga Sejarahnya","Perbincangan menyoal tax amnesty sedang ramai disorot karena penolakan dari Menkeu Purbaya. Sebenarnya, apa itu tax amnesty? Simak penjelasannya di sini, yuk!",https://www.detik.com/jateng/bisnis/d-8124691/tax-amnesty-adalah-ini-pengertian-penerima-tarif-hingga-sejarahnya,"Senin, 22 Sep 2025 16:22 WIB",2025
detik,Menkeu Purbaya Mulai Salurkan Rp 200 T ke 6 Bank Besok,Pemerintah akan memindahkan Rp 200 triliun dari Bank Indonesia ke enam bank nasional mulai 12 September 2025 untuk mendorong pertumbuhan ekonomi.,https://www.detik.com/sumut/bisnis/d-8107434/menkeu-purbaya-mulai-salurkan-rp-200-t-ke-6-bank-besok,"Kamis, 11 Sep 2025 21:00 WIB",2025
detik,Harapan Gudang Garam soal Cukai Rokok di Era Menkeu Purbaya,PT Gudang Garam berharap kebijakan cukai Sigaret Kretek Mesin (SKM) diterapkan sesuai kondisi ekonomi. Heru Budiman puji Menkeu baru Purbaya Yudhi Sadewa.,https://finance.detik.com/industri/d-8107470/harapan-gudang-garam-soal-cukai-rokok-di-era-menkeu-purbaya,"Kamis, 11 Sep 2025 17:08 WIB",2025
detik,Dilema Kementerian BUMN: Dibubarkan atau Digabung Danantara?,Wacana penggabungan Kementerian BUMN ke Badan Pengelola Investasi Daya Anagata Nusantara (BPI Danantara) mengemuka.,https://finance.detik.com/berita-ekonomi-bisnis/d-8123983/dilema-kementerian-bumn-dibubarkan-atau-digabung-danantara,"Senin, 22 Sep 2025 11:28 WIB",2025
detik,"Dear Menkeu Purbaya, Industri Telco Usul Beban Regulasi Diturunkan",Mastel usulkan Menkeu Purbaya tinjau ulang PNBP industri telekomunikasi. Penurunan beban PNBP diharapkan dorong investasi dan percepat digitalisasi di Indonesia,https://inet.detik.com/law-and-policy/d-8107253/dear-menkeu-purbaya-industri-telco-usul-beban-regulasi-diturunkan,"Kamis, 11 Sep 2025 17:15 WIB",2025
detik,"Ramai Isu Revisi UU P2SK, Bos OJK: Saya Belum Terima Drafnya","OJK belum menerima draf revisi UU P2SK. Ketua OJK, Mahendra Siregar, menunggu pembahasan lebih lanjut. Menteri Keuangan menilai revisi belum mendesak.",https://finance.detik.com/moneter/d-8116649/ramai-isu-revisi-uu-p2sk-bos-ojk-saya-belum-terima-drafnya,"Rabu, 17 Sep 2025 15:34 WIB",2025
detik,Bos OJK Blak-blakan Efek Penempatan Dana Rp 200 T Pemerintah ke Bank,OJK mengungkap dampak dana Rp 200 triliun ke perbankan.,https://finance.detik.com/moneter/d-8114405/bos-ojk-blak-blakan-efek-penempatan-dana-rp-200-t-pemerintah-ke-bank,"Selasa, 16 Sep 2025 12:30 WIB",2025
detik,Purbaya Pede Pertumbuhan Ekonomi RI Cerah: 6% Nggak Susah!,Menteri Keuangan Purbaya Yudhi Sadewa optimis pertumbuhan ekonomi Indonesia bisa mencapai 6-8% dalam 1-2 tahun.,https://finance.detik.com/berita-ekonomi-bisnis/d-8107425/purbaya-pede-pertumbuhan-ekonomi-ri-cerah-6-nggak-susah,"Kamis, 11 Sep 2025 16:56 WIB",2025
detik,"Pertamina Bantah Soal Tidak Bangun Kilang Minyak, Ini Buktinya","Menteri Keuangan RI, Purbaya Yudhi Sadewa memberikan pernyataan bahwa PT Pertamina (Persero) tidak membangun kilang minyak. Pertamina membantahnya.",https://oto.detik.com/berita/d-8144606/pertamina-bantah-soal-tidak-bangun-kilang-minyak-ini-buktinya,"Sabtu, 04 Okt 2025 13:37 WIB",2025
detik,Ketua Komisi XI DPR Pastikan Penarikan Rp 200 T dari BI Sudah Sesuai Aturan,"Ketua Komisi XI DPR, Mukhamad Misbakhun, memastikan penarikan Rp 200 triliun dari Bank Indonesia oleh Menkeu sah dan sesuai undang-undang.",https://finance.detik.com/moneter/d-8118398/ketua-komisi-xi-dpr-pastikan-penarikan-rp-200-t-dari-bi-sudah-sesuai-aturan,"Kamis, 18 Sep 2025 14:38 WIB",2025
detik,Putri Presiden Soeharto Gugat Menkeu,"Putri Soeharto, Tutut Soeharto, menggugat Menkeu di PTUN Jakarta. Gugatan terkait KMK pencegahan bepergian. Kemenkeu belum menerima surat resmi.",https://www.detik.com/bali/berita/d-8117966/putri-presiden-soeharto-gugat-menkeu,"Kamis, 18 Sep 2025 11:22 WIB",2025
detik,Purbaya Curhat Gaji Lebih Tinggi Jadi Bos LPS Dibanding Menkeu,Menteri Keuangan Purbaya Yudhi Sadewa mengungkapkan gajinya lebih rendah dibanding saat menjabat di LPS.,https://finance.detik.com/berita-ekonomi-bisnis/d-8107168/purbaya-curhat-gaji-lebih-tinggi-jadi-bos-lps-dibanding-menkeu,"Kamis, 11 Sep 2025 15:18 WIB",2025
detik,Tutut Soeharto Gugat Menteri Keuangan ke PTUN!,"Siti Hardiyanti Rukmana, putri Soeharto, menggugat Menteri Keuangan RI di PTUN Jakarta.",https://finance.detik.com/berita-ekonomi-bisnis/d-8117827/tutut-soeharto-gugat-menteri-keuangan-ke-ptun,"Kamis, 18 Sep 2025 10:11 WIB",2025
detik,"Menteri Keuangan Digugat Tutut Soeharto, Kemenkeu Buka Suara","Kemenkeu menanggapi gugatan dari Tutut Soeharto terhadap Menkeu RI. Hingga kini, Kemenkeu belum menerima surat resmi terkait perkara tersebut.",https://finance.detik.com/berita-ekonomi-bisnis/d-8117880/menteri-keuangan-digugat-tutut-soeharto-kemenkeu-buka-suara,"Kamis, 18 Sep 2025 10:37 WIB",2025
detik,Bos Danantara Buka Suara soal Kemampuan Bank BUMN Serap Rp 200 T,CEO Danantara Rosan Roeslani buka suara merespons kemampuan bank-bank BUMN menyerap Rp 200 triliun dari pemeritah.,https://finance.detik.com/moneter/d-8115545/bos-danantara-buka-suara-soal-kemampuan-bank-bumn-serap-rp-200-t,"Selasa, 16 Sep 2025 21:50 WIB",2025
detik,Bocoran Pimpinan Komisi I DPR: Djamari Chaniago Akan Jabat Menko Polkam,"Presiden Prabowo Subianto akan melantik Menko Polkam, siang ini. Pimpinan Komisi I DPR mengaku mendengar kabar Menko Polkam akan dijabat oleh Djamari Chaniago.",https://www.detik.com/jateng/berita/d-8116333/bocoran-pimpinan-komisi-i-dpr-djamari-chaniago-akan-jabat-menko-polkam,"Rabu, 17 Sep 2025 13:21 WIB",2025
detik,"Guyur Rp 200 T ke 6 Bank Besok, Purbaya: Kalau Kurang Tambah Lagi","""Itu saja (alasan menggelontorkan Rp 200 triliun), tapi nanti kalau kurang, kita bisa tambah lagi,"" kata Purbaya.",https://finance.detik.com/moneter/d-8107671/guyur-rp-200-t-ke-6-bank-besok-purbaya-kalau-kurang-tambah-lagi,"Kamis, 11 Sep 2025 18:45 WIB",2025
detik,Menanti Efek Program Insentif Stimulus Ekonomi 2025,Pemerintah merilis paket stimulus ekonomi 2025 yang terdiri dari 8+4+5 program. Paket ekonomi itu terdiri dari 8 program akselerasi pada 2025.,https://finance.detik.com/berita-ekonomi-bisnis/d-8113773/menanti-efek-program-insentif-stimulus-ekonomi-2025,"Selasa, 16 Sep 2025 07:58 WIB",2025
detik,"5 Bank BUMN Diguyur Rp 200 T, Begini Kondisi Keuangan-Penyaluran Kreditnya","OJK melaporkan dampak positif dana Rp 200 triliun dari pemerintah ke Himbara, meningkatkan likuiditas perbankan",https://finance.detik.com/moneter/d-8116166/5-bank-bumn-diguyur-rp-200-t-begini-kondisi-keuangan-penyaluran-kreditnya,"Rabu, 17 Sep 2025 12:04 WIB",2025
detik,Banggar DPR RI Dorong Penebalan Stimulus untuk Genjot Daya Beli,Banggar DPR RI rapat dengan Menteri Keuangan membahas RAPBN 2026 dan stimulus untuk daya beli masyarakat. Deflasi dan penurunan indeks ekonomi jadi sorotan.,https://news.detik.com/berita/d-8119097/banggar-dpr-ri-dorong-penebalan-stimulus-untuk-genjot-daya-beli,"Kamis, 18 Sep 2025 19:51 WIB",2025
detik,Terungkap Sumber Dana Pembangunan Kampung Haji RI di Makkah,"Kampung Haji bakal dibangun pemerintah di Makkah, Arab Saudi. Sumber pendanaannya dari mana?",https://finance.detik.com/berita-ekonomi-bisnis/d-8118835/terungkap-sumber-dana-pembangunan-kampung-haji-ri-di-makkah,"Kamis, 18 Sep 2025 18:00 WIB",2025
detik,Perkara BLBI yang Sempat Bikin Tutut Soeharto Gugat Menkeu,Siti Hardiyanti Rukmana putri Soeharto menggugat Menkeu di PTUN terkait larangan bepergian akibat utang negara.,https://finance.detik.com/moneter/d-8118601/perkara-blbi-yang-sempat-bikin-tutut-soeharto-gugat-menkeu,"Kamis, 18 Sep 2025 15:49 WIB",2025
detik,Menkeu Purbaya Ungkap Alasan Suntik Rp 200 T ke 6 Bank Besok,"Menkeu Purbaya Yudhi Sadewa akan mengucurkan dana hingga Rp 200 triliun ke enam bank mulai besok, Jumat (12/9). Purbaya mengungkapkan alasannya.",https://www.detik.com/jateng/bisnis/d-8107464/menkeu-purbaya-ungkap-alasan-suntik-rp-200-t-ke-6-bank-besok,"Kamis, 11 Sep 2025 17:03 WIB",2025
detik,Purbaya Ungkap Daftar 6 Bank yang Bakal Diguyur Rp 200 T,Menteri Keuangan Purbaya Yudhi Sadewa membeberkan keenam bank yang akan mendapatkan guyuran dana pemerintah Rp 200 triliun. Apa saja?,https://finance.detik.com/moneter/d-8107594/purbaya-ungkap-daftar-6-bank-yang-bakal-diguyur-rp-200-t,"Kamis, 11 Sep 2025 17:54 WIB",2025
detik,Pengusaha Respons Paket Stimulus Pemerintah Bisa Dongkrak Ekonomi,"Pemerintah siapkan paket stimulus Rp 16,23 triliun untuk dorong pertumbuhan ekonomi.",https://finance.detik.com/berita-ekonomi-bisnis/d-8115350/pengusaha-respons-paket-stimulus-pemerintah-bisa-dongkrak-ekonomi,"Selasa, 16 Sep 2025 17:09 WIB",2025
detik,Daftar Lengkap 8 Stimulus Ekonomi 2025 Pemerintahan Prabowo,"Pemerintah rilis delapan stimulus ekonomi Rp 16,23 triliun untuk dorong pertumbuhan 5,2% hingga 2025, termasuk bantuan pangan dan pembebasan pajak.",https://www.detik.com/bali/bisnis/d-8113844/daftar-lengkap-8-stimulus-ekonomi-2025-pemerintahan-prabowo,"Senin, 15 Sep 2025 22:17 WIB",2025
detik,Prabowo Tunjuk Sarah Sadiqa Gantikan Hendy Jadi Kepala LKPP,Sarah Sadiqa ditunjuk menggantikan Hendrar Prihadi atau Hendy sebagai Kepala Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah (LKPP).,https://www.detik.com/jateng/berita/d-8116801/prabowo-tunjuk-sarah-sadiqa-gantikan-hendy-jadi-kepala-lkpp,"Rabu, 17 Sep 2025 16:13 WIB",2025
detik,Daftar Lengkap Menteri di Kabinet Merah Putih Prabowo-Gibran,"Presiden Prabowo Subianto melantik 11 pejabat baru, termasuk Djamari Chaniago sebagai Menko Polkam dan Erick Thohir sebagai Menpora. Simak daftar lengkapnya!",https://www.detik.com/sumbagsel/berita/d-8116878/daftar-lengkap-menteri-di-kabinet-merah-putih-prabowo-gibran,"Rabu, 17 Sep 2025 16:41 WIB",2025
detik,Pengusaha Rokok Dukung Penurunan Cukai Demi Jaga Pasar,GAPPRI dukung wacana penurunan tarif cukai rokok oleh Menkeu. Penurunan ini diharapkan dapat memperkuat industri dan memberantas rokok ilegal.,https://finance.detik.com/industri/d-8117037/pengusaha-rokok-dukung-penurunan-cukai-demi-jaga-pasar,"Rabu, 17 Sep 2025 16:27 WIB",2025
detik,Lengkap! Daftar Nama Menteri Kabinet Prabowo-Gibran Usai Pelantikan Hari Ini,Prabowo melantik Djamari Chaniago menjadi Menko Polkam dan Erick Thohir menjadi Menpora. Sejumlah pejabat lain juga dilantik Prabowo hari ini.,https://news.detik.com/berita/d-8116768/lengkap-daftar-nama-menteri-kabinet-prabowo-gibran-usai-pelantikan-hari-ini,"Rabu, 17 Sep 2025 16:04 WIB",2025
detik,"Djamari Chaniago Resmi Jadi Menko Polkam, Erick Thohir Menpora","Presiden Prabowo Subianto melantik Djamari Chaniago sebagai Menko Polkam dan Erick Thohir sebagai Menpora. Pelantikan berlangsung di Istana Negara, Jakarta.",https://www.detik.com/jateng/berita/d-8116642/djamari-chaniago-resmi-jadi-menko-polkam-erick-thohir-menpora,"Rabu, 17 Sep 2025 15:28 WIB",2025
detik,"Daftar Lengkap Pejabat Dilantik Prabowo, Ada Djamari Chaniago-Erick Thohir","Presiden Prabowo Subianto telah sejumlah pejabat di Istana Negara, Jakarta, hari ini. Berikut daftar lengkapnya.",https://www.detik.com/jateng/berita/d-8116735/daftar-lengkap-pejabat-dilantik-prabowo-ada-djamari-chaniago-erick-thohir,"Rabu, 17 Sep 2025 15:51 WIB",2025
detik,Sah! Erick Thohir Jadi Menpora-Djamari Chaniago Jabat Menko Polkam,Presiden Prabowo resmi melantik 11 pejabat baru. Ada Erick Thohir yang digeser jadi Menpora dan Djamari Chaniago yang jadi Menko Polkam.,https://www.detik.com/kalimantan/berita/d-8116650/sah-erick-thohir-jadi-menpora-djamari-chaniago-jabat-menko-polkam,"Rabu, 17 Sep 2025 15:30 WIB",2025
detik,"Prabowo Panggil Menkeu hingga Kapolri ke Hambalang, Bahas Pertanian-Energi","Presiden Prabowo Subianto memimpin rapat terbatas di Hambalang, membahas isu strategis pertanian, energi, dan infrastruktur dengan menteri dan Kapolri.",https://news.detik.com/berita/d-8119288/prabowo-panggil-menkeu-hingga-kapolri-ke-hambalang-bahas-pertanian-energi,"Kamis, 18 Sep 2025 22:57 WIB",2025
detik,"Bukan Mahfud Md, Ini Sosok Akan Jadi Menko Polkam Kata Pimpinan Komisi I DPR",Pimpinan Komisi I DPR mengungkap Djamari Chaniago ditunjuk sebagai Menko Polkam oleh Presiden Prabowo Subianto.,https://www.detik.com/sulsel/berita/d-8116313/bukan-mahfud-md-ini-sosok-akan-jadi-menko-polkam-kata-pimpinan-komisi-i-dpr,"Rabu, 17 Sep 2025 13:13 WIB",2025
detik,Djamari Chaniago Santer Dikabarkan Jadi Menko Polkam,Presiden Prabowo Subianto santer dikabarkan bakal melantik Djamari Chaniago sebagai Menko Polkam siang ini.,https://www.detik.com/jogja/berita/d-8116309/djamari-chaniago-santer-dikabarkan-jadi-menko-polkam,"Rabu, 17 Sep 2025 13:08 WIB",2025
detik,Presiden Prabowo Bakal Lantik Menko Polkam-Menpora Hari Ini?,Presiden Prabowo Subianto dikabarkan bakal melantik sejumlah menteri Kabinet Merah Putih di Istana Negara hari ini. Menteri apa saja yang akan dilantik?,https://www.detik.com/sumut/berita/d-8116074/presiden-prabowo-bakal-lantik-menko-polkam-menpora-hari-ini,"Rabu, 17 Sep 2025 12:39 WIB",2025
detik,Menko Polkam hingga Menpora Segera Dilantik Prabowo Siang Ini,"Presiden Prabowo Subianto akan melantik menteri baru di Kabinet Merah Putih, termasuk Menko Polkam dan Menpora, pada Rabu (17/9/2025) di Istana Negara.",https://www.detik.com/jatim/berita/d-8116238/menko-polkam-hingga-menpora-segera-dilantik-prabowo-siang-ini,"Rabu, 17 Sep 2025 12:40 WIB",2025
detik,Siapa Sosok yang Dilantik Jadi Menko Polkam-Menpora Siang Ini?,Presiden Prabowo Subianto bakal melantik sejumlah menteri Kabinet Merah Putih di Istana Negara siang ini. Siapa saja sosok yang dilantik?,https://www.detik.com/bali/berita/d-8116284/siapa-sosok-yang-dilantik-jadi-menko-polkam-menpora-siang-ini,"Rabu, 17 Sep 2025 12:55 WIB",2025
detik,Pimpinan Komisi I DPR Ungkap Djamari Chaniago Akan Jadi Menko Polkam,Presiden Prabowo Subianto dikabarkan akan melantik Djamari Chaniago sebagai Menko Polkam.,https://news.detik.com/berita/d-8116244/pimpinan-komisi-i-dpr-ungkap-djamari-chaniago-akan-jadi-menko-polkam,"Rabu, 17 Sep 2025 12:43 WIB",2025
detik,Prabowo Lantik Menko Polkam-Menpora di Istana Siang Ini,"Presiden Prabowo Subianto akan melantik menteri baru di Istana, termasuk Menko Polkam dan Menpora. Djamari Chaniago dan Erick Thohir disebut sebagai calon.",https://news.detik.com/berita/d-8116047/prabowo-lantik-menko-polkam-menpora-di-istana-siang-ini,"Rabu, 17 Sep 2025 11:21 WIB",2025
detik,Bagaimana Aliran Dana 200 T ke Bank Bisa Selamatkan Ekonomi RI?,Bagaimana sebenarnya hal ini dapat memperlancar pertumbuhan ekonomi? Apa risiko di balik kebijakan ini?,https://finance.detik.com/berita-ekonomi-bisnis/d-8112892/bagaimana-aliran-dana-200-t-ke-bank-bisa-selamatkan-ekonomi-ri,"Senin, 15 Sep 2025 14:40 WIB",2025
detik,Zulhas Minta Percepatan Pinjaman Kopdes Merah Putih: Rp 200 T Ada di Bank Himbara,Zulhas mengatakan pemerintah telah menyalurkan Rp 200 triliun ke bank himbara. Dia mendorong agar pinjaman koperasi desa Merah Putih segera dipercepat.,https://news.detik.com/berita/d-8112520/zulhas-minta-percepatan-pinjaman-kopdes-merah-putih-rp-200-t-ada-di-bank-himbara,"Senin, 15 Sep 2025 12:18 WIB",2025
detik,20 Ribu Kopdes Ditargetkan Dapat Pinjaman dari Bank BUMN Tahun Ini,Kemenkop targetkan 20.000 Koperasi Desa Merah Putih dapat pinjaman dari Himbara. Anggaran Rp 16 triliun disiapkan untuk pembiayaan dan investasi infrastruktu,https://finance.detik.com/moneter/d-8118291/20-ribu-kopdes-ditargetkan-dapat-pinjaman-dari-bank-bumn-tahun-ini,"Kamis, 18 Sep 2025 13:53 WIB",2025
